gadm_id0_1	gadm_id1_1	gadm_id0_2	gadm_id1_2	id_subfield	n
203	0	106	10	31	1
203	0	106	10	48	1
203	0	106	10	70	1
203	0	106	10	74	1
203	0	106	10	83	4
203	0	106	10	89	1
203	0	106	10	90	1
203	0	106	10	93	3
203	0	106	10	99	1
203	0	106	11	11	1
203	0	106	11	160	1
203	0	106	11	69	1
203	0	106	11	90	1
203	0	106	12	104	2
203	0	106	12	108	1
203	0	106	12	111	1
203	0	106	12	120	1
203	0	106	12	128	1
203	0	106	12	176	1
203	0	106	12	31	1
203	0	106	12	90	1
203	0	106	12	99	1
203	0	106	17	106	1
203	0	106	18	152	1
203	0	106	18	27	1
203	0	106	21	129	1
203	0	106	21	150	1
203	0	106	21	151	2
203	0	106	21	169	1
203	0	106	22	86	1
203	0	106	22	96	1
203	0	106	26	100	1
203	0	106	27	83	1
203	0	106	29	121	1
203	0	106	32	100	2
203	0	106	33	108	2
203	0	106	33	116	1
203	0	106	33	117	1
203	0	106	33	128	1
203	0	106	33	160	2
203	0	106	33	165	1
203	0	106	33	172	1
203	0	106	33	36	1
203	0	106	33	9	1
203	0	106	33	90	1
203	0	106	33	98	1
203	0	123	8	147	1
203	0	123	13	11	1
203	0	123	13	12	1
203	0	123	13	145	1
203	0	123	13	151	2
203	0	136	1	104	1
203	0	136	1	115	3
203	0	136	1	13	1
203	0	136	1	14	1
203	0	136	1	15	1
203	0	136	1	155	1
203	0	136	1	159	1
203	0	136	1	17	1
203	0	136	1	176	2
203	0	136	1	21	1
203	0	136	1	26	1
203	0	136	1	37	3
203	0	136	1	83	1
203	0	136	2	116	1
203	0	136	2	121	1
203	0	136	2	165	1
203	0	136	2	83	1
203	0	136	3	100	1
203	0	136	4	100	1
203	0	136	4	169	1
203	0	136	4	86	1
203	0	136	5	119	1
203	0	136	5	127	1
203	0	136	5	14	2
203	0	136	5	169	1
203	0	136	5	172	1
203	0	136	5	90	1
203	0	136	5	96	1
203	0	136	6	108	1
203	0	136	6	114	1
203	0	136	6	117	1
203	0	136	6	14	2
203	0	136	6	15	1
203	0	136	6	158	1
203	0	136	6	16	1
203	0	136	6	171	2
203	0	136	6	22	1
203	0	136	7	107	1
203	0	136	7	108	1
203	0	136	7	110	1
203	0	136	7	24	1
203	0	136	7	26	2
203	0	136	7	3	1
203	0	136	7	42	1
203	0	136	7	58	1
203	0	136	7	87	1
203	0	136	9	100	1
203	0	136	9	108	3
203	0	136	9	113	3
203	0	136	9	115	2
203	0	136	9	117	2
203	0	136	9	120	1
203	0	136	9	125	1
203	0	136	9	13	1
203	0	136	9	146	1
203	0	136	9	163	1
203	0	136	9	167	1
203	0	136	9	169	1
203	0	136	9	62	1
203	0	136	9	69	1
203	0	136	9	71	1
203	0	136	9	74	1
203	0	136	9	83	1
203	0	136	9	86	1
203	0	136	9	90	1
203	0	136	10	108	2
203	0	136	10	116	1
203	0	136	10	123	1
203	0	136	10	128	1
203	0	136	10	139	1
203	0	136	10	147	1
203	0	136	10	154	1
203	0	136	10	22	1
203	0	136	11	100	3
203	0	136	11	108	1
203	0	136	11	113	1
203	0	136	11	116	1
203	0	136	11	4	2
203	0	136	12	100	11
203	0	136	12	102	3
203	0	136	12	103	1
203	0	136	12	104	2
203	0	136	12	105	10
203	0	136	12	107	19
203	0	136	12	108	13
203	0	136	12	109	4
203	0	136	12	110	1
203	0	136	12	111	16
203	0	136	12	113	10
203	0	136	12	114	3
203	0	136	12	115	7
203	0	136	12	116	21
203	0	136	12	117	2
203	0	136	12	118	1
203	0	136	12	119	2
203	0	136	12	12	4
203	0	136	12	120	2
203	0	136	12	121	5
203	0	136	12	122	7
203	0	136	12	123	3
203	0	136	12	124	4
203	0	136	12	125	1
203	0	136	12	126	3
203	0	136	12	127	7
203	0	136	12	128	2
203	0	136	12	129	1
203	0	136	12	13	5
203	0	136	12	134	1
203	0	136	12	136	5
203	0	136	12	139	6
203	0	136	12	14	3
203	0	136	12	141	3
203	0	136	12	145	7
203	0	136	12	147	2
203	0	136	12	148	2
203	0	136	12	15	4
203	0	136	12	151	7
203	0	136	12	152	3
203	0	136	12	154	2
203	0	136	12	155	3
203	0	136	12	157	1
203	0	136	12	159	1
203	0	136	12	16	1
203	0	136	12	160	1
203	0	136	12	168	2
203	0	136	12	169	5
203	0	136	12	171	2
203	0	136	12	173	2
203	0	136	12	176	3
203	0	136	12	21	9
203	0	136	12	22	3
203	0	136	12	23	2
203	0	136	12	24	3
203	0	136	12	25	1
203	0	136	12	26	2
203	0	136	12	27	4
203	0	136	12	28	1
203	0	136	12	30	1
203	0	136	12	31	7
203	0	136	12	32	2
203	0	136	12	35	2
203	0	136	12	36	3
203	0	136	12	37	2
203	0	136	12	38	1
203	0	136	12	39	1
203	0	136	12	40	2
203	0	136	12	42	1
203	0	136	12	49	3
203	0	136	12	5	3
203	0	136	12	58	2
203	0	136	12	62	2
203	0	136	12	63	1
203	0	136	12	65	1
203	0	136	12	68	1
203	0	136	12	7	1
203	0	136	12	71	2
203	0	136	12	73	1
203	0	136	12	77	2
203	0	136	12	78	2
203	0	136	12	82	1
203	0	136	12	83	11
203	0	136	12	86	4
203	0	136	12	87	1
203	0	136	12	88	4
203	0	136	12	89	4
203	0	136	12	90	18
203	0	136	12	92	1
203	0	136	12	93	3
203	0	136	12	95	2
203	0	136	12	96	6
203	0	136	12	97	1
203	0	136	12	98	1
203	0	136	12	99	5
203	0	136	13	121	2
203	0	136	13	127	1
203	0	136	13	145	1
203	0	136	13	147	1
203	0	136	13	151	1
203	0	136	13	7	1
203	0	136	13	90	1
203	0	154	8	83	1
203	0	154	14	114	1
203	0	154	14	116	3
203	0	154	14	145	2
203	0	154	14	159	1
203	0	154	14	160	2
203	0	154	14	35	1
203	0	177	5	48	1
203	0	177	13	113	1
203	0	177	17	136	1
203	0	177	17	40	1
203	0	177	24	90	1
203	0	177	25	107	2
203	0	177	25	113	1
203	0	177	25	83	1
203	0	177	25	88	2
203	0	177	25	89	2
203	0	177	28	108	1
203	0	177	28	111	2
203	0	177	28	113	1
203	0	177	28	116	1
203	0	177	28	83	1
203	0	177	40	108	1
203	0	177	40	35	1
203	0	177	40	6	1
203	0	177	40	83	1
203	0	177	40	93	1
203	0	177	46	145	1
203	0	177	47	100	4
203	0	177	47	103	3
203	0	177	47	104	1
203	0	177	47	105	4
203	0	177	47	106	1
203	0	177	47	107	11
203	0	177	47	108	9
203	0	177	47	109	2
203	0	177	47	111	1
203	0	177	47	112	1
203	0	177	47	113	10
203	0	177	47	114	3
203	0	177	47	115	3
203	0	177	47	116	14
203	0	177	47	119	1
203	0	177	47	121	1
203	0	177	47	124	1
203	0	177	47	126	2
203	0	177	47	127	2
203	0	177	47	128	3
203	0	177	47	134	1
203	0	177	47	136	3
203	0	177	47	14	1
203	0	177	47	141	1
203	0	177	47	145	3
203	0	177	47	147	1
203	0	177	47	148	1
203	0	177	47	15	1
203	0	177	47	151	2
203	0	177	47	154	1
203	0	177	47	160	1
203	0	177	47	25	2
203	0	177	47	30	2
203	0	177	47	31	1
203	0	177	47	36	1
203	0	177	47	39	2
203	0	177	47	4	1
203	0	177	47	41	1
203	0	177	47	48	1
203	0	177	47	57	1
203	0	177	47	62	3
203	0	177	47	69	1
203	0	177	47	71	1
203	0	177	47	74	2
203	0	177	47	83	3
203	0	177	47	85	1
203	0	177	47	89	1
203	0	177	47	90	3
203	0	177	47	95	2
203	0	177	47	96	3
203	0	177	47	97	1
203	0	177	47	99	1
203	0	177	51	103	1
203	0	177	51	93	1
203	0	177	59	133	1
203	0	177	72	116	2
203	0	177	82	112	1
203	0	177	82	83	1
203	0	226	3	100	8
203	0	226	3	104	1
203	0	226	3	105	1
203	0	226	3	106	1
203	0	226	3	107	11
203	0	226	3	108	8
203	0	226	3	109	1
203	0	226	3	111	7
203	0	226	3	113	4
203	0	226	3	114	3
203	0	226	3	115	2
203	0	226	3	116	9
203	0	226	3	117	2
203	0	226	3	119	2
203	0	226	3	12	2
203	0	226	3	121	5
203	0	226	3	124	1
203	0	226	3	126	1
203	0	226	3	127	9
203	0	226	3	128	1
203	0	226	3	129	1
203	0	226	3	136	2
203	0	226	3	139	2
203	0	226	3	141	2
203	0	226	3	145	2
203	0	226	3	147	2
203	0	226	3	15	2
203	0	226	3	151	1
203	0	226	3	152	1
203	0	226	3	157	3
203	0	226	3	158	3
203	0	226	3	16	3
203	0	226	3	160	1
203	0	226	3	167	1
203	0	226	3	169	1
203	0	226	3	171	1
203	0	226	3	176	2
203	0	226	3	21	1
203	0	226	3	24	1
203	0	226	3	25	1
203	0	226	3	26	3
203	0	226	3	31	1
203	0	226	3	37	1
203	0	226	3	4	2
203	0	226	3	58	1
203	0	226	3	59	1
203	0	226	3	6	1
203	0	226	3	62	2
203	0	226	3	63	2
203	0	226	3	71	1
203	0	226	3	74	2
203	0	226	3	77	1
203	0	226	3	78	1
203	0	226	3	83	10
203	0	226	3	86	1
203	0	226	3	88	6
203	0	226	3	89	4
203	0	226	3	90	8
203	0	226	3	92	3
203	0	226	3	93	1
203	0	226	3	95	1
203	0	226	3	96	3
203	0	226	3	97	5
203	0	226	3	98	1
203	0	226	3	99	1
203	0	226	5	108	1
203	0	226	9	107	2
203	0	226	9	108	1
203	0	226	9	113	1
203	0	226	9	114	3
203	0	226	9	115	1
203	0	226	9	116	4
203	0	226	9	120	1
203	0	226	9	121	1
203	0	226	9	128	1
203	0	226	9	147	1
203	0	226	9	15	1
203	0	226	9	169	1
203	0	226	9	67	1
203	0	226	9	83	1
203	0	226	9	90	1
203	0	226	9	96	1
203	0	226	9	99	1
203	0	226	10	108	1
203	0	226	10	127	1
203	0	226	11	18	1
203	0	226	11	90	1
203	0	226	15	97	1
203	0	226	16	102	1
203	0	226	16	108	1
203	0	226	16	116	1
203	0	226	16	12	1
203	0	226	16	124	1
203	0	226	16	127	1
203	0	226	16	154	1
203	0	226	16	83	1
203	0	226	16	88	1
203	0	226	16	90	3
203	0	226	16	92	1
203	0	226	17	108	1
203	0	226	18	108	1
203	0	226	20	71	1
203	0	226	25	122	1
203	0	226	25	88	1
203	0	226	26	108	1
203	0	226	26	113	1
203	0	226	26	137	1
203	0	226	26	141	2
203	0	226	26	83	3
203	0	226	26	93	1
203	0	226	28	22	1
203	0	226	28	7	1
203	0	226	30	90	1
203	0	226	35	108	2
203	0	226	35	152	1
203	0	226	35	93	1
203	0	226	36	113	1
203	0	226	36	137	1
203	0	226	36	145	1
203	0	226	36	147	1
203	0	226	36	162	1
203	0	226	36	176	2
203	0	226	36	21	1
203	0	226	36	25	1
203	0	226	36	26	1
203	0	226	36	31	1
203	0	226	36	37	1
203	0	226	36	83	1
203	0	226	36	86	2
203	0	226	36	90	2
203	0	226	36	92	1
203	0	226	37	148	1
203	0	226	43	124	1
203	0	226	45	150	1
203	0	226	45	33	1
203	0	226	51	160	1
203	0	226	53	108	1
203	0	226	54	108	1
203	0	226	65	105	1
203	0	226	65	107	6
203	0	226	65	108	1
203	0	226	65	114	1
203	0	226	65	116	2
203	0	226	65	117	1
203	0	226	65	122	1
203	0	226	65	123	3
203	0	226	65	127	1
203	0	226	65	13	1
203	0	226	65	151	1
203	0	226	65	152	1
203	0	226	65	165	1
203	0	226	65	171	1
203	0	226	65	83	1
203	0	226	65	97	1
203	0	226	70	111	1
203	0	226	70	12	1
203	0	226	70	127	2
203	0	226	70	83	2
203	0	226	70	90	2
203	0	226	71	162	1
203	0	226	73	116	1
203	0	226	74	71	1
203	0	247	1	100	2
203	0	247	1	109	1
203	0	247	1	11	1
203	0	247	1	114	1
203	0	247	1	147	1
203	0	247	1	164	1
203	0	247	1	23	1
203	0	247	1	88	1
203	0	247	1	96	1
203	0	247	2	104	1
203	0	247	2	105	1
203	0	247	2	116	1
203	0	247	2	145	1
203	0	247	2	146	1
203	0	247	2	15	1
203	0	247	2	150	1
203	0	247	2	151	2
203	0	247	2	16	1
203	0	247	2	164	2
203	0	247	2	165	2
203	0	247	2	169	1
203	0	247	2	176	1
203	0	247	2	23	1
203	0	247	2	24	1
203	0	247	2	25	1
203	0	247	2	26	1
203	0	247	2	37	1
203	0	247	2	40	1
203	0	247	2	49	2
203	0	247	2	58	1
203	0	247	2	83	1
203	0	247	2	96	1
203	0	247	3	88	1
203	0	247	4	100	1
203	0	247	4	107	2
203	0	247	4	108	2
203	0	247	4	109	1
203	0	247	4	111	1
203	0	247	4	113	1
203	0	247	4	114	1
203	0	247	4	115	1
203	0	247	4	116	4
203	0	247	4	12	1
203	0	247	4	121	1
203	0	247	4	137	1
203	0	247	4	141	1
203	0	247	4	147	1
203	0	247	4	158	1
203	0	247	4	159	2
203	0	247	4	164	2
203	0	247	4	165	1
203	0	247	4	176	1
203	0	247	4	31	1
203	0	247	4	71	1
203	0	247	4	88	2
203	0	247	4	90	2
203	0	247	4	96	1
203	0	247	4	97	2
203	0	247	5	111	1
203	0	247	5	147	1
203	0	247	6	127	1
203	0	247	6	165	1
203	0	247	6	48	1
203	0	247	6	90	1
226	1	226	23	127	1
226	2	226	3	141	1
226	2	226	11	141	1
226	2	226	36	141	1
226	3	35	1	14	1
226	3	35	1	160	1
226	3	35	2	107	2
226	3	35	2	116	1
226	3	35	2	160	2
226	3	39	2	127	1
226	3	39	13	90	1
226	3	39	16	1	1
226	3	39	16	108	2
226	3	39	16	11	1
226	3	39	16	116	1
226	3	39	16	12	1
226	3	39	16	121	3
226	3	39	16	127	11
226	3	39	16	13	1
226	3	39	16	136	1
226	3	39	16	137	1
226	3	39	16	141	5
226	3	39	16	142	1
226	3	39	16	145	2
226	3	39	16	160	1
226	3	39	16	162	1
226	3	39	16	25	2
226	3	39	16	26	1
226	3	39	16	3	2
226	3	39	16	4	1
226	3	39	16	83	8
226	3	39	16	88	1
226	3	39	16	90	12
226	3	39	16	92	3
226	3	39	16	93	2
226	3	39	16	96	5
226	3	39	21	127	1
226	3	39	21	49	1
226	3	106	1	3	1
226	3	106	2	105	1
226	3	106	2	116	1
226	3	106	2	136	1
226	3	106	2	7	1
226	3	106	2	83	1
226	3	106	2	90	1
226	3	106	2	96	4
226	3	106	4	141	1
226	3	106	4	154	2
226	3	106	4	7	1
226	3	106	6	147	2
226	3	106	8	100	21
226	3	106	8	102	1
226	3	106	8	105	4
226	3	106	8	107	9
226	3	106	8	108	3
226	3	106	8	109	1
226	3	106	8	111	1
226	3	106	8	113	1
226	3	106	8	115	2
226	3	106	8	116	6
226	3	106	8	124	3
226	3	106	8	126	1
226	3	106	8	127	9
226	3	106	8	136	1
226	3	106	8	14	1
226	3	106	8	141	6
226	3	106	8	144	1
226	3	106	8	145	2
226	3	106	8	152	1
226	3	106	8	159	2
226	3	106	8	160	1
226	3	106	8	162	2
226	3	106	8	24	1
226	3	106	8	26	1
226	3	106	8	3	1
226	3	106	8	5	1
226	3	106	8	57	1
226	3	106	8	62	1
226	3	106	8	69	1
226	3	106	8	7	1
226	3	106	8	83	4
226	3	106	8	89	1
226	3	106	8	90	7
226	3	106	8	92	1
226	3	106	8	93	4
226	3	106	8	96	8
226	3	106	8	97	1
226	3	106	8	99	1
226	3	106	10	1	2
226	3	106	10	107	3
226	3	106	10	108	1
226	3	106	10	109	1
226	3	106	10	127	4
226	3	106	10	129	2
226	3	106	10	13	2
226	3	106	10	139	1
226	3	106	10	14	1
226	3	106	10	145	1
226	3	106	10	148	1
226	3	106	10	150	3
226	3	106	10	159	2
226	3	106	10	160	1
226	3	106	10	162	1
226	3	106	10	26	2
226	3	106	10	4	1
226	3	106	10	5	2
226	3	106	10	74	1
226	3	106	10	81	1
226	3	106	10	83	4
226	3	106	10	88	1
226	3	106	10	97	1
226	3	106	11	131	1
226	3	106	11	147	2
226	3	106	11	159	1
226	3	106	12	105	2
226	3	106	12	116	3
226	3	106	12	12	1
226	3	106	12	120	1
226	3	106	12	127	1
226	3	106	12	151	1
226	3	106	12	152	1
226	3	106	12	48	1
226	3	106	12	6	1
226	3	106	12	83	1
226	3	106	12	90	4
226	3	106	12	96	1
226	3	106	12	97	1
226	3	106	18	147	1
226	3	106	21	127	2
226	3	106	21	5	1
226	3	106	21	83	2
226	3	106	21	90	1
226	3	106	21	92	2
226	3	106	21	96	1
226	3	106	22	96	1
226	3	106	23	83	1
226	3	106	23	90	1
226	3	106	24	145	1
226	3	106	24	176	1
226	3	106	26	100	1
226	3	106	26	105	2
226	3	106	26	151	1
226	3	106	26	92	1
226	3	106	29	127	2
226	3	106	29	141	1
226	3	106	30	151	1
226	3	106	32	145	1
226	3	106	32	90	1
226	3	106	33	24	1
226	3	123	6	92	1
226	3	123	8	151	1
226	3	123	11	141	1
226	3	123	12	127	2
226	3	123	12	145	1
226	3	123	12	83	1
226	3	123	13	1	1
226	3	123	13	107	2
226	3	123	13	108	4
226	3	123	13	115	1
226	3	123	13	12	1
226	3	123	13	121	1
226	3	123	13	127	17
226	3	123	13	137	1
226	3	123	13	141	2
226	3	123	13	148	1
226	3	123	13	151	2
226	3	123	13	155	1
226	3	123	13	159	1
226	3	123	13	162	1
226	3	123	13	171	1
226	3	123	13	25	3
226	3	123	13	3	1
226	3	123	13	74	1
226	3	123	13	83	2
226	3	123	13	90	5
226	3	123	13	92	2
226	3	123	13	93	1
226	3	136	1	114	1
226	3	136	1	116	1
226	3	136	1	13	2
226	3	136	1	152	1
226	3	136	1	156	1
226	3	136	1	16	12
226	3	136	1	17	2
226	3	136	1	176	9
226	3	136	1	22	1
226	3	136	1	24	1
226	3	136	1	26	1
226	3	136	1	58	1
226	3	136	1	83	1
226	3	136	2	152	1
226	3	136	2	4	1
226	3	136	2	40	1
226	3	136	3	96	2
226	3	136	5	127	1
226	3	136	5	96	1
226	3	136	7	107	1
226	3	136	7	113	3
226	3	136	7	48	1
226	3	136	7	49	1
226	3	136	7	66	1
226	3	136	9	1	3
226	3	136	9	100	2
226	3	136	9	108	1
226	3	136	9	113	2
226	3	136	9	122	1
226	3	136	9	124	1
226	3	136	9	130	1
226	3	136	9	141	4
226	3	136	9	146	2
226	3	136	9	147	1
226	3	136	9	150	1
226	3	136	9	151	1
226	3	136	9	159	2
226	3	136	9	3	2
226	3	136	9	57	1
226	3	136	9	83	1
226	3	136	9	90	1
226	3	136	9	96	2
226	3	136	10	105	1
226	3	136	10	108	1
226	3	136	10	113	1
226	3	136	10	145	1
226	3	136	10	147	3
226	3	136	10	16	3
226	3	136	10	22	1
226	3	136	10	96	2
226	3	136	11	100	3
226	3	136	11	108	1
226	3	136	11	115	1
226	3	136	11	116	3
226	3	136	11	147	1
226	3	136	11	83	2
226	3	136	12	1	1
226	3	136	12	100	13
226	3	136	12	101	1
226	3	136	12	102	2
226	3	136	12	103	2
226	3	136	12	104	1
226	3	136	12	105	4
226	3	136	12	107	11
226	3	136	12	108	3
226	3	136	12	109	1
226	3	136	12	110	1
226	3	136	12	111	8
226	3	136	12	113	1
226	3	136	12	114	1
226	3	136	12	115	4
226	3	136	12	116	1
226	3	136	12	117	1
226	3	136	12	118	1
226	3	136	12	121	1
226	3	136	12	122	1
226	3	136	12	123	3
226	3	136	12	124	2
226	3	136	12	127	9
226	3	136	12	136	2
226	3	136	12	137	1
226	3	136	12	14	1
226	3	136	12	141	1
226	3	136	12	142	1
226	3	136	12	145	2
226	3	136	12	146	1
226	3	136	12	147	5
226	3	136	12	148	1
226	3	136	12	150	2
226	3	136	12	151	2
226	3	136	12	154	2
226	3	136	12	159	2
226	3	136	12	16	1
226	3	136	12	160	2
226	3	136	12	162	6
226	3	136	12	166	1
226	3	136	12	169	1
226	3	136	12	173	14
226	3	136	12	175	37
226	3	136	12	176	1
226	3	136	12	18	1
226	3	136	12	2	2
226	3	136	12	24	3
226	3	136	12	25	1
226	3	136	12	26	1
226	3	136	12	3	1
226	3	136	12	37	1
226	3	136	12	57	1
226	3	136	12	58	1
226	3	136	12	62	1
226	3	136	12	66	1
226	3	136	12	70	1
226	3	136	12	78	1
226	3	136	12	83	9
226	3	136	12	84	2
226	3	136	12	88	4
226	3	136	12	89	5
226	3	136	12	90	11
226	3	136	12	92	3
226	3	136	12	96	7
226	3	136	12	99	2
226	3	136	13	127	1
226	3	136	13	148	1
226	3	136	13	37	1
226	3	154	1	42	1
226	3	154	1	83	1
226	3	154	2	83	1
226	3	154	7	90	1
226	3	154	8	1	2
226	3	154	8	116	1
226	3	154	8	127	1
226	3	154	8	150	1
226	3	154	8	6	1
226	3	154	8	83	1
226	3	154	11	6	1
226	3	154	14	105	1
226	3	154	14	107	2
226	3	154	14	108	3
226	3	154	14	115	1
226	3	154	14	120	1
226	3	154	14	127	6
226	3	154	14	13	2
226	3	154	14	141	1
226	3	154	14	147	1
226	3	154	14	149	1
226	3	154	14	162	1
226	3	154	14	42	2
226	3	154	14	48	3
226	3	154	14	7	2
226	3	154	14	83	4
226	3	154	14	90	5
226	3	154	14	96	2
226	3	177	4	109	1
226	3	177	12	109	1
226	3	177	13	113	1
226	3	177	13	147	1
226	3	177	16	90	1
226	3	177	24	108	1
226	3	177	24	147	3
226	3	177	24	90	1
226	3	177	24	92	1
226	3	177	25	100	1
226	3	177	25	107	1
226	3	177	25	108	1
226	3	177	25	113	2
226	3	177	25	127	3
226	3	177	25	13	1
226	3	177	25	3	1
226	3	177	25	89	1
226	3	177	27	145	1
226	3	177	28	1	1
226	3	177	28	111	2
226	3	177	28	113	2
226	3	177	28	126	1
226	3	177	28	83	1
226	3	177	28	90	2
226	3	177	36	105	1
226	3	177	36	109	1
226	3	177	36	116	1
226	3	177	36	3	1
226	3	177	36	69	1
226	3	177	36	7	1
226	3	177	40	1	2
226	3	177	40	109	1
226	3	177	40	127	1
226	3	177	40	57	2
226	3	177	40	6	1
226	3	177	40	83	1
226	3	177	40	90	1
226	3	177	40	93	1
226	3	177	43	150	1
226	3	177	46	5	1
226	3	177	47	1	2
226	3	177	47	100	4
226	3	177	47	103	2
226	3	177	47	105	3
226	3	177	47	106	1
226	3	177	47	107	10
226	3	177	47	108	6
226	3	177	47	11	3
226	3	177	47	111	2
226	3	177	47	113	6
226	3	177	47	114	5
226	3	177	47	115	1
226	3	177	47	116	10
226	3	177	47	118	1
226	3	177	47	121	1
226	3	177	47	124	2
226	3	177	47	126	1
226	3	177	47	127	6
226	3	177	47	128	2
226	3	177	47	13	2
226	3	177	47	136	2
226	3	177	47	137	1
226	3	177	47	141	4
226	3	177	47	144	1
226	3	177	47	145	3
226	3	177	47	147	4
226	3	177	47	149	1
226	3	177	47	150	2
226	3	177	47	154	1
226	3	177	47	158	1
226	3	177	47	159	2
226	3	177	47	162	2
226	3	177	47	163	1
226	3	177	47	167	1
226	3	177	47	17	1
226	3	177	47	3	2
226	3	177	47	4	1
226	3	177	47	58	1
226	3	177	47	62	1
226	3	177	47	63	1
226	3	177	47	69	1
226	3	177	47	7	1
226	3	177	47	83	6
226	3	177	47	89	2
226	3	177	47	90	15
226	3	177	47	92	3
226	3	177	47	93	3
226	3	177	47	96	3
226	3	177	47	97	1
226	3	177	47	99	2
226	3	177	55	26	1
226	3	177	57	105	1
226	3	177	62	113	1
226	3	177	62	123	1
226	3	177	70	93	1
226	3	177	71	1	1
226	3	177	75	7	1
226	3	177	82	113	1
226	3	203	0	100	8
226	3	203	0	104	1
226	3	203	0	105	1
226	3	203	0	106	1
226	3	203	0	107	11
226	3	203	0	108	8
226	3	203	0	109	1
226	3	203	0	111	7
226	3	203	0	113	4
226	3	203	0	114	3
226	3	203	0	115	2
226	3	203	0	116	9
226	3	203	0	117	2
226	3	203	0	119	2
226	3	203	0	12	2
226	3	203	0	121	5
226	3	203	0	124	1
226	3	203	0	126	1
226	3	203	0	127	9
226	3	203	0	128	1
226	3	203	0	129	1
226	3	203	0	136	2
226	3	203	0	139	2
226	3	203	0	141	2
226	3	203	0	145	2
226	3	203	0	147	2
226	3	203	0	15	2
226	3	203	0	151	1
226	3	203	0	152	1
226	3	203	0	157	3
226	3	203	0	158	3
226	3	203	0	16	3
226	3	203	0	160	1
226	3	203	0	167	1
226	3	203	0	169	1
226	3	203	0	171	1
226	3	203	0	176	2
226	3	203	0	21	1
226	3	203	0	24	1
226	3	203	0	25	1
226	3	203	0	26	3
226	3	203	0	31	1
226	3	203	0	37	1
226	3	203	0	4	2
226	3	203	0	58	1
226	3	203	0	59	1
226	3	203	0	6	1
226	3	203	0	62	2
226	3	203	0	63	2
226	3	203	0	71	1
226	3	203	0	74	2
226	3	203	0	77	1
226	3	203	0	78	1
226	3	203	0	83	10
226	3	203	0	86	1
226	3	203	0	88	6
226	3	203	0	89	4
226	3	203	0	90	8
226	3	203	0	92	3
226	3	203	0	93	1
226	3	203	0	95	1
226	3	203	0	96	3
226	3	203	0	97	5
226	3	203	0	98	1
226	3	203	0	99	1
226	3	226	2	141	1
226	3	226	4	113	1
226	3	226	4	156	1
226	3	226	4	24	1
226	3	226	4	86	1
226	3	226	4	96	1
226	3	226	5	1	2
226	3	226	5	108	1
226	3	226	5	14	2
226	3	226	5	15	3
226	3	226	5	150	1
226	3	226	5	153	1
226	3	226	5	158	1
226	3	226	5	16	1
226	3	226	5	169	7
226	3	226	5	2	2
226	3	226	5	71	1
226	3	226	5	83	1
226	3	226	5	93	1
226	3	226	5	96	3
226	3	226	6	3	2
226	3	226	6	83	1
226	3	226	7	122	1
226	3	226	7	18	1
226	3	226	7	7	2
226	3	226	8	108	2
226	3	226	8	127	1
226	3	226	8	128	2
226	3	226	8	151	2
226	3	226	8	152	2
226	3	226	8	156	1
226	3	226	8	171	1
226	3	226	8	3	4
226	3	226	8	4	2
226	3	226	8	90	2
226	3	226	8	96	3
226	3	226	9	1	8
226	3	226	9	100	6
226	3	226	9	101	1
226	3	226	9	102	5
226	3	226	9	103	3
226	3	226	9	105	1
226	3	226	9	107	5
226	3	226	9	108	12
226	3	226	9	109	1
226	3	226	9	110	1
226	3	226	9	111	11
226	3	226	9	113	11
226	3	226	9	114	1
226	3	226	9	115	5
226	3	226	9	116	17
226	3	226	9	117	1
226	3	226	9	118	1
226	3	226	9	119	2
226	3	226	9	121	6
226	3	226	9	122	3
226	3	226	9	123	5
226	3	226	9	126	2
226	3	226	9	127	10
226	3	226	9	128	3
226	3	226	9	13	5
226	3	226	9	137	2
226	3	226	9	139	2
226	3	226	9	14	7
226	3	226	9	140	3
226	3	226	9	141	4
226	3	226	9	142	1
226	3	226	9	144	3
226	3	226	9	145	2
226	3	226	9	146	6
226	3	226	9	147	3
226	3	226	9	15	7
226	3	226	9	150	5
226	3	226	9	152	7
226	3	226	9	153	1
226	3	226	9	154	2
226	3	226	9	155	13
226	3	226	9	156	3
226	3	226	9	158	5
226	3	226	9	159	11
226	3	226	9	160	2
226	3	226	9	161	1
226	3	226	9	162	1
226	3	226	9	164	7
226	3	226	9	169	30
226	3	226	9	170	1
226	3	226	9	171	4
226	3	226	9	173	2
226	3	226	9	175	2
226	3	226	9	18	1
226	3	226	9	2	9
226	3	226	9	24	1
226	3	226	9	25	4
226	3	226	9	26	2
226	3	226	9	28	1
226	3	226	9	3	4
226	3	226	9	35	1
226	3	226	9	4	14
226	3	226	9	48	2
226	3	226	9	51	1
226	3	226	9	57	2
226	3	226	9	58	1
226	3	226	9	59	1
226	3	226	9	6	2
226	3	226	9	66	1
226	3	226	9	68	1
226	3	226	9	7	8
226	3	226	9	83	16
226	3	226	9	85	1
226	3	226	9	86	6
226	3	226	9	89	7
226	3	226	9	90	20
226	3	226	9	92	4
226	3	226	9	93	5
226	3	226	9	95	1
226	3	226	9	96	36
226	3	226	9	97	2
226	3	226	9	99	1
226	3	226	10	1	1
226	3	226	10	107	1
226	3	226	10	108	1
226	3	226	10	111	2
226	3	226	10	127	4
226	3	226	10	141	2
226	3	226	10	166	1
226	3	226	10	7	1
226	3	226	10	77	1
226	3	226	10	83	2
