gadm_id0_1	gadm_id1_1	gadm_id0_2	gadm_id1_2	n
226	16	247	4	3
226	16	247	5	2
226	17	106	2	1
226	17	106	12	1
226	17	136	7	1
226	17	136	9	1
226	17	203	0	1
226	17	226	3	1
226	17	226	10	1
226	17	226	16	1
226	17	226	18	1
226	17	226	30	1
226	17	226	48	1
226	17	226	53	1
226	17	226	54	1
226	17	226	65	1
226	18	39	13	1
226	18	106	2	1
226	18	106	8	1
226	18	106	12	1
226	18	136	7	1
226	18	136	12	2
226	18	154	7	1
226	18	177	47	1
226	18	203	0	1
226	18	226	3	27
226	18	226	5	1
226	18	226	8	1
226	18	226	9	37
226	18	226	10	5
226	18	226	11	2
226	18	226	16	8
226	18	226	17	1
226	18	226	19	1
226	18	226	21	1
226	18	226	23	1
226	18	226	26	12
226	18	226	28	2
226	18	226	30	1
226	18	226	34	1
226	18	226	35	7
226	18	226	41	2
226	18	226	45	1
226	18	226	46	1
226	18	226	50	1
226	18	226	52	1
226	18	226	53	2
226	18	226	54	1
226	18	226	56	1
226	18	226	57	1
226	18	226	65	4
226	18	226	74	3
226	18	247	2	1
226	19	226	3	6
226	19	226	5	1
226	19	226	8	1
226	19	226	9	9
226	19	226	10	1
226	19	226	11	2
226	19	226	16	3
226	19	226	18	1
226	19	226	23	1
226	19	226	26	1
226	19	226	27	1
226	19	226	28	1
226	19	226	34	1
226	19	226	35	1
226	19	226	41	1
226	19	226	45	1
226	19	226	48	1
226	19	226	52	1
226	19	226	53	1
226	19	226	57	2
226	19	226	65	2
226	19	226	68	1
226	20	203	0	1
226	20	226	3	7
226	20	226	9	4
226	20	226	12	1
226	20	226	16	3
226	20	226	23	2
226	20	226	28	1
226	20	226	34	1
226	20	226	36	2
226	20	226	45	1
226	20	226	52	1
226	20	226	57	3
226	20	226	65	2
226	20	226	70	1
226	20	226	74	1
226	21	226	3	21
226	21	226	5	3
226	21	226	9	4
226	21	226	11	3
226	21	226	16	1
226	21	226	18	1
226	21	226	25	1
226	21	226	26	2
226	21	226	28	3
226	21	226	30	1
226	21	226	35	1
226	21	226	36	2
226	21	226	42	3
226	21	226	65	1
226	21	226	73	2
226	21	226	74	1
226	23	39	16	1
226	23	123	13	1
226	23	136	12	1
226	23	154	11	1
226	23	226	1	1
226	23	226	3	63
226	23	226	5	1
226	23	226	8	1
226	23	226	9	6
226	23	226	10	1
226	23	226	11	4
226	23	226	13	2
226	23	226	16	51
226	23	226	18	1
226	23	226	19	1
226	23	226	20	2
226	23	226	25	1
226	23	226	26	11
226	23	226	27	1
226	23	226	28	7
226	23	226	34	3
226	23	226	35	3
226	23	226	36	12
226	23	226	40	2
226	23	226	41	4
226	23	226	42	1
226	23	226	45	4
226	23	226	48	1
226	23	226	49	1
226	23	226	52	1
226	23	226	53	1
226	23	226	57	1
226	23	226	65	3
226	23	226	69	5
226	23	226	72	1
226	23	226	73	1
226	23	226	74	2
226	23	247	2	1
226	24	226	54	1
226	25	203	0	2
226	25	226	3	34
226	25	226	9	1
226	25	226	11	1
226	25	226	15	1
226	25	226	16	3
226	25	226	21	1
226	25	226	23	1
226	25	226	26	4
226	25	226	28	1
226	25	226	35	2
226	25	226	36	12
226	25	226	45	1
226	25	226	46	2
226	25	226	49	1
226	25	226	59	1
226	25	226	65	4
226	25	226	69	1
226	25	226	71	1
226	25	226	73	2
226	25	226	74	1
226	25	247	1	1
226	26	39	16	3
226	26	106	8	2
226	26	106	10	11
226	26	106	21	4
226	26	123	13	6
226	26	136	9	2
226	26	136	12	7
226	26	154	8	5
226	26	154	14	2
226	26	177	28	1
226	26	177	40	1
226	26	177	47	7
226	26	203	0	9
226	26	226	3	565
226	26	226	5	4
226	26	226	8	4
226	26	226	9	60
226	26	226	10	2
226	26	226	11	16
226	26	226	12	1
226	26	226	15	7
226	26	226	16	15
226	26	226	18	12
226	26	226	19	1
226	26	226	21	2
226	26	226	23	11
226	26	226	25	4
226	26	226	28	11
226	26	226	29	3
226	26	226	30	1
226	26	226	31	1
226	26	226	35	25
226	26	226	36	89
226	26	226	37	2
226	26	226	40	1
226	26	226	41	5
226	26	226	43	5
226	26	226	45	10
226	26	226	47	1
226	26	226	50	1
226	26	226	52	1
226	26	226	53	2
226	26	226	56	2
226	26	226	57	4
226	26	226	58	2
226	26	226	60	1
226	26	226	65	15
226	26	226	66	1
226	26	226	70	1
226	26	226	72	1
226	26	226	73	12
226	26	226	77	1
226	26	247	1	1
226	26	247	2	5
226	26	247	4	1
226	27	226	3	3
226	27	226	16	5
226	27	226	19	1
226	27	226	23	1
226	27	226	34	1
226	27	226	35	6
226	27	226	36	1
226	27	226	55	3
226	27	226	57	1
226	27	226	65	2
226	27	226	68	1
226	27	226	69	1
226	27	226	73	2
226	27	247	2	1
226	28	123	4	1
226	28	136	12	2
226	28	177	47	1
226	28	203	0	2
226	28	226	3	108
226	28	226	4	1
226	28	226	5	5
226	28	226	8	1
226	28	226	9	28
226	28	226	10	1
226	28	226	11	7
226	28	226	13	1
226	28	226	16	52
226	28	226	18	2
226	28	226	19	1
226	28	226	20	1
226	28	226	21	3
226	28	226	23	7
226	28	226	25	1
226	28	226	26	11
226	28	226	29	2
226	28	226	30	1
226	28	226	31	1
226	28	226	34	4
226	28	226	35	4
226	28	226	36	29
226	28	226	37	2
226	28	226	41	9
226	28	226	42	3
226	28	226	45	7
226	28	226	46	3
226	28	226	52	2
226	28	226	53	2
226	28	226	54	1
226	28	226	56	2
226	28	226	57	1
226	28	226	59	1
226	28	226	60	1
226	28	226	62	1
226	28	226	65	9
226	28	226	66	2
226	28	226	68	2
226	28	226	69	4
226	28	226	71	2
226	28	226	73	13
226	28	226	74	2
226	29	106	10	1
226	29	226	3	11
226	29	226	9	1
226	29	226	11	3
226	29	226	15	1
226	29	226	16	3
226	29	226	26	3
226	29	226	28	2
226	29	226	30	2
226	29	226	45	3
226	29	226	53	1
226	29	226	60	1
226	29	226	66	2
226	29	226	69	1
226	29	226	74	1
226	29	226	75	1
226	29	226	76	1
226	29	247	2	1
226	30	106	10	1
226	30	136	1	1
226	30	136	9	1
226	30	136	12	1
226	30	177	47	1
226	30	203	0	1
226	30	226	3	34
226	30	226	9	4
226	30	226	11	4
226	30	226	15	1
226	30	226	16	8
226	30	226	17	1
226	30	226	18	1
226	30	226	21	1
226	30	226	26	1
226	30	226	28	1
226	30	226	29	2
226	30	226	35	1
226	30	226	36	5
226	30	226	38	1
226	30	226	40	1
226	30	226	45	1
226	30	226	49	1
226	30	226	57	2
226	30	226	65	20
226	30	226	68	1
226	30	226	71	1
226	30	226	74	2
226	31	226	3	9
226	31	226	9	6
226	31	226	26	1
226	31	226	28	1
226	31	226	45	2
226	32	39	16	1
226	32	106	10	1
226	32	226	3	5
226	32	226	16	1
226	32	226	37	2
226	32	226	43	1
226	32	226	65	8
226	32	226	77	1
226	33	226	16	1
226	34	226	3	2
226	34	226	5	2
226	34	226	8	1
226	34	226	9	2
226	34	226	10	1
226	34	226	11	1
226	34	226	16	6
226	34	226	18	1
226	34	226	19	1
226	34	226	20	1
226	34	226	23	3
226	34	226	27	1
226	34	226	28	4
226	34	226	41	1
226	34	226	45	1
226	34	226	52	1
226	34	226	53	1
226	34	226	57	2
226	34	226	65	1
226	34	226	69	1
226	35	39	13	1
226	35	39	16	13
226	35	106	8	13
226	35	106	10	10
226	35	106	12	1
226	35	106	23	1
226	35	106	24	1
226	35	106	32	1
226	35	123	4	1
226	35	123	13	7
226	35	136	4	1
226	35	136	9	1
226	35	136	10	1
226	35	136	12	11
226	35	154	8	3
226	35	154	14	3
226	35	177	28	1
226	35	177	36	2
226	35	177	47	8
226	35	203	0	4
226	35	226	3	339
226	35	226	8	1
226	35	226	9	30
226	35	226	10	20
226	35	226	11	11
226	35	226	15	2
226	35	226	16	27
226	35	226	18	7
226	35	226	19	1
226	35	226	21	1
226	35	226	23	3
226	35	226	25	2
226	35	226	26	25
226	35	226	27	6
226	35	226	28	4
226	35	226	30	1
226	35	226	36	20
226	35	226	37	2
226	35	226	40	1
226	35	226	41	5
226	35	226	42	1
226	35	226	45	15
226	35	226	46	2
226	35	226	47	1
226	35	226	48	9
226	35	226	50	1
226	35	226	52	2
226	35	226	53	3
226	35	226	55	13
226	35	226	56	2
226	35	226	57	5
226	35	226	59	2
226	35	226	62	4
226	35	226	65	25
226	35	226	68	1
226	35	226	69	1
226	35	226	70	3
226	35	226	71	2
226	35	226	73	13
226	35	226	74	2
226	35	226	77	1
226	35	247	1	1
226	35	247	2	10
226	35	247	3	1
226	35	247	4	3
226	36	35	2	1
226	36	39	16	4
226	36	39	22	1
226	36	106	4	1
226	36	106	8	4
226	36	106	10	5
226	36	106	12	3
226	36	106	32	1
226	36	123	13	2
226	36	136	1	1
226	36	136	2	1
226	36	136	9	3
226	36	136	12	24
226	36	154	8	1
226	36	154	14	1
226	36	177	13	1
226	36	177	17	1
226	36	177	25	2
226	36	177	28	2
226	36	177	40	4
226	36	177	47	7
226	36	177	82	1
226	36	203	0	18
226	36	226	2	1
226	36	226	3	802
226	36	226	5	2
226	36	226	8	11
226	36	226	9	62
226	36	226	10	3
226	36	226	11	30
226	36	226	12	1
226	36	226	15	10
226	36	226	16	73
226	36	226	20	2
226	36	226	21	2
226	36	226	23	12
226	36	226	25	12
226	36	226	26	89
226	36	226	27	1
226	36	226	28	29
226	36	226	30	5
226	36	226	35	20
226	36	226	37	1
226	36	226	41	8
226	36	226	42	2
226	36	226	45	20
226	36	226	46	5
226	36	226	47	1
226	36	226	48	2
226	36	226	53	3
226	36	226	55	1
226	36	226	57	5
226	36	226	58	1
226	36	226	63	1
226	36	226	65	68
226	36	226	67	1
226	36	226	68	2
226	36	226	69	5
226	36	226	70	8
226	36	226	71	1
226	36	226	72	1
226	36	226	73	17
226	36	226	74	1
226	36	226	76	1
226	36	226	77	1
226	36	247	1	5
226	36	247	2	12
226	36	247	4	8
226	36	247	5	3
226	36	247	6	1
226	37	203	0	1
226	37	226	3	11
226	37	226	4	2
226	37	226	9	1
226	37	226	15	1
226	37	226	16	1
226	37	226	26	2
226	37	226	28	2
226	37	226	32	2
226	37	226	35	2
226	37	226	36	1
226	37	226	40	2
226	37	226	45	1
226	37	226	55	1
226	37	226	65	13
226	37	226	68	1
226	37	226	73	1
226	37	226	77	1
226	38	136	12	1
226	38	226	3	3
226	38	226	30	1
226	38	226	71	1
226	40	226	3	14
226	40	226	9	1
226	40	226	12	1
226	40	226	23	2
226	40	226	26	1
226	40	226	30	1
226	40	226	35	1
226	40	226	37	2
226	40	226	65	16
226	40	226	71	1
226	41	106	8	3
226	41	136	1	1
226	41	136	9	1
226	41	136	12	3
226	41	177	40	1
226	41	226	3	30
226	41	226	5	2
226	41	226	8	5
226	41	226	9	31
226	41	226	10	4
226	41	226	11	4
226	41	226	16	8
226	41	226	18	2
226	41	226	19	1
226	41	226	23	4
226	41	226	26	5
226	41	226	28	9
226	41	226	34	1
226	41	226	35	5
226	41	226	36	8
226	41	226	45	20
226	41	226	48	3
226	41	226	52	2
226	41	226	53	2
226	41	226	57	1
226	41	226	65	12
226	41	226	73	2
226	41	226	76	2
226	42	226	3	7
226	42	226	5	3
226	42	226	16	3
226	42	226	21	3
226	42	226	23	1
226	42	226	28	3
226	42	226	35	1
226	42	226	36	2
226	42	226	62	1
226	43	106	8	1
226	43	123	12	1
226	43	136	12	1
226	43	203	0	1
226	43	226	3	15
226	43	226	11	2
226	43	226	15	1
226	43	226	26	5
226	43	226	32	1
226	43	226	52	1
226	43	226	53	1
226	43	226	65	2
226	44	177	40	1
226	44	226	3	1
226	44	226	16	1
226	44	226	45	1
226	45	39	16	1
226	45	106	10	1
226	45	123	8	1
226	45	136	5	1
226	45	136	7	2
226	45	136	9	1
226	45	136	10	1
226	45	136	12	12
226	45	154	14	1
226	45	203	0	2
226	45	226	3	134
226	45	226	5	3
226	45	226	8	1
226	45	226	9	43
226	45	226	10	3
226	45	226	11	4
226	45	226	15	1
226	45	226	16	33
226	45	226	18	1
226	45	226	19	1
226	45	226	20	1
226	45	226	23	4
226	45	226	25	1
226	45	226	26	10
226	45	226	28	7
226	45	226	29	3
226	45	226	30	1
226	45	226	31	2
226	45	226	34	1
226	45	226	35	15
226	45	226	36	20
226	45	226	37	1
226	45	226	41	20
226	45	226	44	1
226	45	226	48	1
226	45	226	51	1
226	45	226	52	3
226	45	226	53	2
226	45	226	57	3
226	45	226	65	7
226	45	226	66	1
226	45	226	68	1
226	45	226	69	1
226	45	226	70	4
226	45	226	73	4
226	45	226	76	7
226	45	247	2	1
226	46	106	12	1
226	46	136	12	2
226	46	154	14	1
226	46	226	3	26
226	46	226	9	3
226	46	226	11	3
226	46	226	16	3
226	46	226	18	1
226	46	226	25	2
226	46	226	28	3
226	46	226	35	2
226	46	226	36	5
226	46	226	57	1
226	46	226	59	1
226	46	226	65	3
226	46	226	69	2
226	46	226	71	1
226	46	226	73	1
226	46	247	2	1
226	47	226	3	6
226	47	226	9	1
226	47	226	16	1
226	47	226	26	1
226	47	226	35	1
226	47	226	36	1
226	47	226	73	1
226	47	247	2	1
226	48	39	16	1
226	48	106	8	2
226	48	106	10	1
226	48	177	8	1
226	48	177	47	1
226	48	226	3	16
226	48	226	9	2
226	48	226	10	3
226	48	226	11	1
226	48	226	12	1
226	48	226	16	6
226	48	226	17	1
226	48	226	19	1
226	48	226	23	1
226	48	226	35	9
226	48	226	36	2
226	48	226	41	3
226	48	226	45	1
226	48	226	52	1
226	48	226	53	2
226	48	226	65	13
226	48	226	68	1
226	48	226	73	6
226	48	247	6	1
226	49	106	10	1
226	49	226	3	3
226	49	226	9	1
226	49	226	16	1
226	49	226	23	1
226	49	226	25	1
226	49	226	30	1
226	49	226	65	1
226	49	226	73	1
226	49	247	1	1
226	50	226	3	10
226	50	226	9	1
226	50	226	11	2
226	50	226	18	1
226	50	226	26	1
226	50	226	35	1
226	51	123	13	1
226	51	136	9	1
226	51	136	12	1
226	51	154	14	1
226	51	203	0	1
226	51	226	3	7
226	51	226	45	1
226	51	226	62	1
226	51	226	73	1
226	52	226	3	15
226	52	226	4	1
226	52	226	5	1
226	52	226	8	1
226	52	226	9	2
226	52	226	10	1
226	52	226	11	1
226	52	226	12	1
226	52	226	15	1
226	52	226	16	2
226	52	226	18	1
226	52	226	19	1
226	52	226	20	1
226	52	226	23	1
226	52	226	26	1
226	52	226	28	2
226	52	226	34	1
226	52	226	35	2
226	52	226	41	2
226	52	226	43	1
226	52	226	45	3
226	52	226	48	1
226	52	226	53	1
226	52	226	57	1
226	52	226	65	2
226	53	39	16	1
226	53	106	2	1
226	53	106	10	1
226	53	106	12	3
226	53	136	7	1
226	53	136	12	1
226	53	203	0	1
226	53	226	3	24
226	53	226	5	1
226	53	226	8	2
226	53	226	9	3
226	53	226	10	2
226	53	226	11	5
226	53	226	12	2
226	53	226	16	4
226	53	226	17	1
226	53	226	18	2
226	53	226	19	1
226	53	226	23	1
226	53	226	26	2
226	53	226	28	2
226	53	226	29	1
226	53	226	34	1
226	53	226	35	3
226	53	226	36	3
226	53	226	41	2
226	53	226	43	1
226	53	226	45	2
226	53	226	48	2
226	53	226	52	1
226	53	226	54	1
226	53	226	57	2
226	53	226	65	2
226	53	226	74	1
226	53	247	6	1
226	54	106	2	1
226	54	106	12	1
226	54	136	7	1
226	54	203	0	1
226	54	226	3	6
226	54	226	9	2
226	54	226	10	1
226	54	226	16	3
226	54	226	17	1
226	54	226	18	1
226	54	226	24	1
226	54	226	28	1
226	54	226	53	1
226	54	226	57	1
226	54	226	73	1
226	55	226	3	5
226	55	226	9	1
226	55	226	10	1
226	55	226	15	1
226	55	226	27	3
226	55	226	35	13
226	55	226	36	1
226	55	226	37	1
226	56	136	12	1
226	56	226	3	16
226	56	226	5	1
226	56	226	8	1
226	56	226	9	1
226	56	226	16	9
226	56	226	18	1
226	56	226	26	2
226	56	226	28	2
226	56	226	35	2
226	56	226	69	1
226	56	226	73	3
226	56	226	74	2
226	57	226	3	30
226	57	226	5	1
226	57	226	8	1
226	57	226	9	6
226	57	226	10	1
226	57	226	11	1
226	57	226	16	7
226	57	226	18	1
226	57	226	19	2
226	57	226	20	3
226	57	226	23	1
226	57	226	26	4
226	57	226	27	1
226	57	226	28	1
226	57	226	30	2
226	57	226	34	2
226	57	226	35	5
226	57	226	36	5
226	57	226	41	1
226	57	226	45	3
226	57	226	46	1
226	57	226	52	1
226	57	226	53	2
226	57	226	54	1
226	57	226	65	2
226	57	226	68	1
226	57	226	73	1
226	58	226	3	3
226	58	226	8	1
226	58	226	26	2
226	58	226	36	1
226	59	226	3	1
226	59	226	25	1
226	59	226	28	1
226	59	226	35	2
226	59	226	46	1
226	59	226	71	1
226	59	226	73	1
226	60	226	3	8
226	60	226	9	1
226	60	226	11	1
226	60	226	16	2
226	60	226	26	1
226	60	226	28	1
226	60	226	29	1
226	60	226	65	1
226	60	226	66	2
226	60	226	72	1
226	61	226	3	1
226	61	226	65	2
226	62	123	13	1
226	62	154	14	1
226	62	226	3	4
226	62	226	9	1
226	62	226	16	2
226	62	226	28	1
226	62	226	35	4
226	62	226	42	1
226	62	226	51	1
226	62	226	73	1
226	63	226	3	3
226	63	226	36	1
226	65	39	16	2
226	65	106	8	5
226	65	106	10	3
226	65	106	11	1
226	65	106	12	1
226	65	106	22	1
226	65	106	26	1
226	65	106	33	2
226	65	123	13	4
226	65	136	1	1
226	65	136	3	2
226	65	136	9	64
226	65	136	11	1
226	65	136	12	25
226	65	136	13	1
226	65	154	1	2
226	65	154	8	2
226	65	154	9	1
226	65	154	14	1
226	65	177	17	1
226	65	177	24	2
226	65	177	25	1
226	65	177	36	1
226	65	177	40	1
226	65	177	47	15
226	65	177	82	1
226	65	203	0	24
226	65	226	3	284
226	65	226	5	2
226	65	226	8	6
226	65	226	9	68
226	65	226	10	4
226	65	226	11	10
226	65	226	12	2
226	65	226	15	2
226	65	226	16	58
226	65	226	17	1
226	65	226	18	4
226	65	226	19	2
226	65	226	20	2
226	65	226	21	1
226	65	226	23	3
226	65	226	25	4
226	65	226	26	15
226	65	226	27	2
226	65	226	28	9
226	65	226	30	20
226	65	226	32	8
226	65	226	34	1
226	65	226	35	25
226	65	226	36	68
226	65	226	37	13
226	65	226	40	16
226	65	226	41	12
226	65	226	43	2
226	65	226	45	7
226	65	226	46	3
226	65	226	48	13
226	65	226	49	1
226	65	226	52	2
226	65	226	53	2
226	65	226	57	2
226	65	226	60	1
226	65	226	61	2
226	65	226	66	2
226	65	226	68	10
226	65	226	70	1
226	65	226	71	6
226	65	226	73	8
226	65	226	74	1
226	65	226	77	16
226	65	247	1	2
226	65	247	2	2
226	65	247	4	3
226	65	247	6	1
226	66	136	12	2
226	66	226	3	4
226	66	226	9	1
226	66	226	26	1
226	66	226	28	2
226	66	226	29	2
226	66	226	45	1
226	66	226	60	2
226	66	226	65	2
226	66	226	69	1
226	67	226	3	3
226	67	226	11	1
226	67	226	16	2
226	67	226	36	1
226	67	226	73	1
226	68	136	12	3
226	68	154	14	1
226	68	226	3	15
226	68	226	10	1
226	68	226	19	1
226	68	226	27	1
226	68	226	28	2
226	68	226	30	1
226	68	226	35	1
226	68	226	36	2
226	68	226	37	1
226	68	226	45	1
226	68	226	48	1
226	68	226	57	1
226	68	226	65	10
226	68	226	73	2
226	68	226	74	1
226	69	226	3	16
226	69	226	4	2
226	69	226	7	1
226	69	226	9	2
226	69	226	11	5
226	69	226	16	17
226	69	226	23	5
226	69	226	25	1
226	69	226	27	1
226	69	226	28	4
226	69	226	29	1
226	69	226	34	1
226	69	226	35	1
226	69	226	36	5
226	69	226	45	1
226	69	226	46	2
226	69	226	56	1
226	69	226	66	1
226	69	226	74	3
226	70	39	12	1
226	70	39	16	4
226	70	106	8	2
226	70	106	22	1
226	70	106	23	1
226	70	123	13	5
226	70	154	4	1
226	70	154	14	1
226	70	203	0	8
226	70	226	3	54
226	70	226	9	4
226	70	226	16	3
226	70	226	20	1
226	70	226	26	1
226	70	226	35	3
226	70	226	36	8
226	70	226	45	4
226	70	226	65	1
226	70	247	1	1
226	70	247	2	2
226	70	247	4	1
226	71	106	15	1
226	71	136	12	1
226	71	203	0	1
226	71	226	3	8
226	71	226	9	1
226	71	226	11	2
226	71	226	16	1
226	71	226	25	1
226	71	226	28	2
226	71	226	30	1
226	71	226	35	2
226	71	226	36	1
226	71	226	38	1
226	71	226	40	1
226	71	226	46	1
226	71	226	59	1
226	71	226	65	6
226	71	226	73	1
226	72	226	3	5
226	72	226	9	1
226	72	226	11	1
226	72	226	23	1
226	72	226	26	1
226	72	226	36	1
226	72	226	60	1
226	72	226	73	1
226	73	39	16	2
226	73	106	10	1
226	73	106	12	1
226	73	123	13	1
226	73	136	9	1
226	73	177	40	2
226	73	177	47	1
226	73	203	0	1
226	73	226	3	78
226	73	226	4	1
226	73	226	9	13
226	73	226	10	4
226	73	226	11	3
226	73	226	12	1
226	73	226	16	35
226	73	226	21	2
226	73	226	23	1
226	73	226	25	2
226	73	226	26	12
226	73	226	27	2
226	73	226	28	13
226	73	226	35	13
226	73	226	36	17
226	73	226	37	1
226	73	226	41	2
226	73	226	45	4
226	73	226	46	1
226	73	226	47	1
226	73	226	48	6
226	73	226	49	1
226	73	226	51	1
226	73	226	54	1
226	73	226	56	3
226	73	226	57	1
226	73	226	59	1
226	73	226	62	1
226	73	226	65	8
226	73	226	67	1
226	73	226	68	2
226	73	226	71	1
226	73	226	72	1
226	73	226	74	2
226	73	247	1	2
226	73	247	2	1
226	74	123	13	1
226	74	203	0	1
226	74	226	3	17
226	74	226	4	2
226	74	226	9	2
226	74	226	10	1
226	74	226	11	3
226	74	226	16	13
226	74	226	18	3
226	74	226	20	1
226	74	226	21	1
226	74	226	23	2
226	74	226	25	1
226	74	226	28	2
226	74	226	29	1
226	74	226	30	2
226	74	226	35	2
226	74	226	36	1
226	74	226	53	1
226	74	226	56	2
226	74	226	65	1
226	74	226	68	1
226	74	226	69	3
226	74	226	73	2
226	75	226	29	1
226	76	226	3	7
226	76	226	9	3
226	76	226	16	1
226	76	226	29	1
226	76	226	36	1
226	76	226	41	2
226	76	226	45	7
226	77	154	8	1
226	77	226	3	5
226	77	226	9	1
226	77	226	16	2
226	77	226	26	1
226	77	226	32	1
226	77	226	35	1
226	77	226	36	1
226	77	226	37	1
226	77	226	65	16
247	1	39	16	9
247	1	106	2	1
247	1	106	8	4
247	1	106	10	5
247	1	123	13	2
247	1	136	2	1
247	1	136	9	2
247	1	136	10	2
247	1	136	11	1
247	1	136	12	9
247	1	136	13	1
247	1	154	14	1
247	1	177	28	1
247	1	177	36	1
247	1	177	40	4
247	1	177	43	2
247	1	177	46	1
247	1	177	47	10
247	1	177	55	1
247	1	177	81	1
247	1	203	0	10
247	1	226	3	20
247	1	226	9	2
247	1	226	10	1
247	1	226	16	3
247	1	226	25	1
247	1	226	26	1
247	1	226	35	1
247	1	226	36	5
247	1	226	49	1
247	1	226	65	2
247	1	226	70	1
247	1	226	73	2
247	1	247	2	114
247	1	247	3	11
247	1	247	4	132
247	1	247	5	17
247	1	247	6	14
247	2	35	2	1
247	2	39	16	37
247	2	106	2	1
247	2	106	4	2
247	2	106	8	42
247	2	106	10	26
247	2	106	11	1
247	2	106	12	4
247	2	106	21	2
247	2	106	22	2
247	2	106	26	1
247	2	106	33	3
247	2	123	12	2
247	2	123	13	26
247	2	136	1	2
247	2	136	2	1
247	2	136	3	3
247	2	136	9	2
247	2	136	10	2
247	2	136	11	2
247	2	136	12	26
247	2	136	13	1
247	2	154	8	3
247	2	154	14	12
247	2	177	13	1
247	2	177	15	1
247	2	177	25	1
247	2	177	28	1
247	2	177	36	1
247	2	177	40	6
247	2	177	46	1
247	2	177	47	42
247	2	177	51	1
247	2	177	55	2
247	2	177	72	1
247	2	177	81	1
247	2	203	0	27
247	2	226	3	70
247	2	226	9	14
247	2	226	10	1
247	2	226	11	1
247	2	226	16	14
247	2	226	18	1
247	2	226	23	1
247	2	226	26	5
247	2	226	27	1
247	2	226	29	1
247	2	226	35	10
247	2	226	36	12
247	2	226	45	1
247	2	226	46	1
247	2	226	47	1
247	2	226	65	2
247	2	226	70	2
247	2	226	73	1
247	2	247	1	114
247	2	247	3	55
247	2	247	4	148
247	2	247	5	119
247	2	247	6	68
247	2	247	7	3
247	2	247	8	9
247	3	106	8	1
247	3	123	13	1
247	3	136	12	1
247	3	177	40	1
247	3	203	0	1
247	3	226	35	1
247	3	247	1	11
247	3	247	2	55
247	3	247	4	12
247	3	247	5	19
247	3	247	6	7
247	4	39	2	1
247	4	39	12	1
247	4	39	13	2
247	4	39	16	19
247	4	39	21	1
247	4	39	23	1
247	4	106	1	1
247	4	106	2	1
247	4	106	8	15
247	4	106	10	7
247	4	106	26	1
247	4	106	33	2
247	4	123	8	1
247	4	123	13	10
247	4	136	7	1
247	4	136	9	2
247	4	136	10	1
247	4	136	12	15
247	4	154	14	5
247	4	177	25	1
247	4	177	28	2
247	4	177	34	1
247	4	177	40	2
247	4	177	41	1
247	4	177	43	1
247	4	177	47	14
247	4	203	0	35
247	4	226	3	50
247	4	226	9	3
247	4	226	16	3
247	4	226	26	1
247	4	226	35	3
247	4	226	36	8
247	4	226	65	3
247	4	226	70	1
247	4	247	1	132
247	4	247	2	148
247	4	247	3	12
247	4	247	5	28
247	4	247	6	32
247	4	247	8	6
247	5	39	16	1
247	5	106	10	4
247	5	123	12	1
247	5	136	12	2
247	5	177	40	1
247	5	203	0	2
247	5	226	3	2
247	5	226	16	2
247	5	226	36	3
247	5	247	1	17
247	5	247	2	119
247	5	247	3	19
247	5	247	4	28
247	5	247	6	15
247	5	247	8	1
247	6	39	16	3
247	6	106	8	1
247	6	123	12	1
247	6	123	13	1
247	6	136	9	2
247	6	136	12	3
247	6	154	9	1
247	6	154	14	1
247	6	177	40	1
247	6	177	43	1
247	6	177	47	1
247	6	203	0	4
247	6	226	3	3
247	6	226	9	1
247	6	226	36	1
247	6	226	48	1
247	6	226	53	1
247	6	226	65	1
247	6	247	1	14
247	6	247	2	68
247	6	247	3	7
247	6	247	4	32
247	6	247	5	15
247	6	247	8	2
247	7	247	2	3
247	8	106	10	1
247	8	136	12	3
247	8	177	47	2
247	8	226	3	1
247	8	247	2	9
247	8	247	4	6
247	8	247	5	1
247	8	247	6	2
